Price,Adj Close,Close,High,Low,Open,Volume
2017-11-24,41.161869049072266,43.74250030517578,43.875,43.662498474121094,43.775001525878906,56106800
2017-11-27,40.954864501953125,43.522499084472656,43.77000045776367,43.334999084472656,43.76250076293945,82867200
2017-11-28,40.71489715576172,43.26750183105469,43.717498779296875,42.96500015258789,43.57500076293945,105715200
2017-11-29,39.87034606933594,42.369998931884766,43.22999954223633,41.790000915527344,43.157501220703125,166665600
2017-11-30,40.427886962890625,42.962501525878906,43.03499984741211,42.11000061035156,42.60749816894531,166108800
2017-12-01,40.239681243896484,42.76250076293945,42.91749954223633,42.125,42.48749923706055,159037200
2017-12-04,39.94563674926758,42.45000076293945,43.154998779296875,42.407501220703125,43.119998931884766,130169600
2017-12-05,39.907997131347656,42.40999984741211,42.880001068115234,42.099998474121094,42.26499938964844,109400800
2017-12-06,39.75978469848633,42.252498626708984,42.54999923706055,41.6150016784668,41.875,114240000
2017-12-07,39.83270263671875,42.33000183105469,42.61000061035156,42.227500915527344,42.25749969482422,102693200
2017-12-08,39.84446716308594,42.342498779296875,42.75,42.20500183105469,42.622501373291016,93420800
2017-12-11,40.62080001831055,43.16749954223633,43.22249984741211,42.1974983215332,42.29999923706055,141095200
2017-12-12,40.392601013183594,42.92499923706055,43.09749984741211,42.8650016784668,43.037498474121094,77636800
2017-12-13,40.52668762207031,43.067501068115234,43.3849983215332,43.0,43.125,95273600
2017-12-14,40.514930725097656,43.05500030517578,43.282501220703125,42.912498474121094,43.099998474121094,81906000
2017-12-15,40.92662048339844,43.49250030517578,43.54249954223633,43.1150016784668,43.407501220703125,160677200
2017-12-18,41.502986907958984,44.10499954223633,44.29999923706055,43.71500015258789,43.720001220703125,117684400
2017-12-19,41.06072235107422,43.6349983215332,43.84749984741211,43.522499084472656,43.75749969482422,109745600
2017-12-20,41.016029357910156,43.587501525878906,43.85499954223633,43.3125,43.717498779296875,93902400
2017-12-21,41.171295166015625,43.752498626708984,44.005001068115234,43.525001525878906,43.54249954223633,83799600
2017-12-22,41.171295166015625,43.752498626708984,43.85499954223633,43.625,43.66999816894531,65397600
2017-12-26,40.12677001953125,42.64250183105469,42.86750030517578,42.41999816894531,42.70000076293945,132742000
2017-12-27,40.13382339477539,42.650001525878906,42.69499969482422,42.4275016784668,42.525001525878906,85992800
2017-12-28,40.24675750732422,42.77000045776367,42.962501525878906,42.619998931884766,42.75,65920800
2017-12-29,39.8115348815918,42.307498931884766,42.647499084472656,42.30500030517578,42.630001068115234,103999600
2018-01-02,40.52434158325195,43.064998626708984,43.07500076293945,42.314998626708984,42.540000915527344,102223600
2018-01-03,40.51729202270508,43.057498931884766,43.63750076293945,42.9900016784668,43.13249969482422,118071600
2018-01-04,40.70548629760742,43.25749969482422,43.36750030517578,43.02000045776367,43.1349983215332,89738400
2018-01-05,41.168949127197266,43.75,43.842498779296875,43.26250076293945,43.36000061035156,94640000
2018-01-08,41.016029357910156,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,82271200
2018-01-09,41.011314392089844,43.58250045776367,43.76499938964844,43.352500915527344,43.63750076293945,86336000
2018-01-10,41.00189971923828,43.5724983215332,43.57500076293945,43.25,43.290000915527344,95839600
2018-01-11,41.23479461669922,43.81999969482422,43.872501373291016,43.622501373291016,43.647499084472656,74670800
2018-01-12,41.66060256958008,44.272499084472656,44.34000015258789,43.912498474121094,44.04499816894531,101672400
2018-01-16,41.44888687133789,44.04750061035156,44.84749984741211,44.03499984741211,44.474998474121094,118263600
2018-01-17,42.133460998535156,44.775001525878906,44.8125,43.76750183105469,44.037498474121094,137547200
2018-01-18,42.17109298706055,44.814998626708984,45.025001525878906,44.5625,44.842498779296875,124773600
2018-01-19,41.982906341552734,44.6150016784668,44.89500045776367,44.352500915527344,44.65250015258789,129700400
2018-01-22,41.639434814453125,44.25,44.44499969482422,44.150001525878906,44.32500076293945,108434400
2018-01-23,41.648860931396484,44.2599983215332,44.86000061035156,44.20500183105469,44.32500076293945,130756400
2018-01-24,40.985435485839844,43.55500030517578,44.32500076293945,43.29999923706055,44.3125,204420400
2018-01-25,40.25379943847656,42.77750015258789,43.73749923706055,42.63249969482422,43.627498626708984,166116000
2018-01-26,40.3479118347168,42.877498626708984,43.0,42.51499938964844,43.0,156572000
2018-01-29,39.51277160644531,41.9900016784668,42.540000915527344,41.76750183105469,42.540000915527344,202561600
2018-01-30,39.279869079589844,41.74250030517578,41.842498779296875,41.17499923706055,41.38249969482422,184192800
2018-01-31,39.388084411621094,41.85749816894531,42.11000061035156,41.625,41.717498779296875,129915600
2018-02-01,39.47042465209961,41.94499969482422,42.154998779296875,41.689998626708984,41.79249954223633,188923200
2018-02-02,37.7578010559082,40.125,41.70000076293945,40.025001525878906,41.5,346375200
2018-02-05,36.81443405151367,39.122501373291016,40.970001220703125,39.0,39.775001525878906,290954000
2018-02-06,38.35298538208008,40.75749969482422,40.93000030517578,38.5,38.70750045776367,272975200
2018-02-07,37.53194808959961,39.8849983215332,40.849998474121094,39.76750183105469,40.772499084472656,206434400
2018-02-08,36.49919509887695,38.787498474121094,40.25,38.75749969482422,40.0724983215332,217562000
2018-02-09,36.94563674926758,39.102500915527344,39.47249984741211,37.560001373291016,39.26750183105469,282690400
2018-02-12,38.43376541137695,40.6775016784668,40.97249984741211,39.377498626708984,39.625,243278000
2018-02-13,38.81877517700195,41.084999084472656,41.1875,40.412498474121094,40.48749923706055,130196800
2018-02-14,39.534488677978516,41.842498779296875,41.8849983215332,40.720001220703125,40.7599983215332,162579600
2018-02-15,40.861995697021484,43.247501373291016,43.272499084472656,42.25,42.4474983215332,204588800
2018-02-16,40.7297248840332,43.10749816894531,43.70500183105469,42.942501068115234,43.09000015258789,160704400
2018-02-20,40.59272766113281,42.962501525878906,43.564998626708984,42.85499954223633,43.01250076293945,135722000
2018-02-21,40.40848159790039,42.76750183105469,43.529998779296875,42.752498626708984,43.20750045776367,149886400
2018-02-22,40.746253967285156,43.125,43.48749923706055,42.9275016784668,42.95000076293945,123967600
2018-02-23,41.45489501953125,43.875,43.912498474121094,43.3849983215332,43.41749954223633,135249600
2018-02-26,42.27455139160156,44.74250030517578,44.84749984741211,44.0525016784668,44.087501525878906,152648800
2018-02-27,42.13753128051758,44.59749984741211,45.119998931884766,44.540000915527344,44.775001525878906,155712400
2018-02-28,42.073760986328125,44.529998779296875,45.154998779296875,44.51250076293945,44.814998626708984,151128400
2018-03-01,41.33679962158203,43.75,44.94499969482422,43.165000915527344,44.6349983215332,195208000
2018-03-02,41.622596740722656,44.0525016784668,44.07500076293945,43.11249923706055,43.20000076293945,153816000
2018-03-05,41.76669692993164,44.20500183105469,44.435001373291016,43.630001068115234,43.8025016784668,113605600
2018-03-06,41.731258392333984,44.16749954223633,44.5625,44.032501220703125,44.477500915527344,95154000
2018-03-07,41.343868255615234,43.75749969482422,43.962501525878906,43.567501068115234,43.73500061035156,126814000
2018-03-08,41.79503631591797,44.23500061035156,44.279998779296875,43.76750183105469,43.869998931884766,95096400
2018-03-09,42.51310348510742,44.994998931884766,45.0,44.34749984741211,44.4900016784668,128740800
2018-03-12,42.924110412597656,45.43000030517578,45.59749984741211,45.0525016784668,45.0724983215332,128828400
2018-03-13,42.510746002197266,44.99250030517578,45.875,44.810001373291016,45.647499084472656,126774000
2018-03-14,42.14935302734375,44.61000061035156,45.130001068115234,44.45249938964844,45.08000183105469,117473600
2018-03-15,42.19895935058594,44.662498474121094,45.060001373291016,44.51750183105469,44.625,90975200
2018-03-16,42.050140380859375,44.505001068115234,44.779998779296875,44.404998779296875,44.662498474121094,157618800
2018-03-19,41.407649993896484,43.82500076293945,44.36750030517578,43.415000915527344,44.33000183105469,133787200
2018-03-20,41.39347839355469,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,78597600
2018-03-21,40.455726623535156,42.817501068115234,43.772499084472656,42.814998626708984,43.7599983215332,148219600
2018-03-22,39.88408279418945,42.212501525878906,43.16999816894531,42.150001525878906,42.5,165963200
2018-03-23,38.960506439208984,41.23500061035156,42.47999954223633,41.23500061035156,42.09749984741211,164115200
2018-03-26,40.810035705566406,43.192501068115234,43.275001525878906,41.61000061035156,42.01750183105469,150164800
2018-03-27,39.763633728027344,42.084999084472656,43.787498474121094,41.72999954223633,43.41999816894531,163690400
2018-03-28,39.324275970458984,41.619998931884766,42.505001068115234,41.29750061035156,41.8125,166674000
2018-03-29,39.631343841552734,41.94499969482422,42.9375,41.724998474121094,41.95249938964844,153594000
2018-04-02,39.37150955200195,41.66999816894531,42.23500061035156,41.11750030517578,41.65999984741211,150347200
2018-04-03,39.77543640136719,42.09749984741211,42.1875,41.220001220703125,41.90999984741211,121112000
2018-04-04,40.53602600097656,42.90250015258789,43.002498626708984,41.192501068115234,41.220001220703125,138422000
2018-04-05,40.817115783691406,43.20000076293945,43.557498931884766,43.02000045776367,43.14500045776367,107732800
2018-04-06,39.773075103759766,42.095001220703125,43.119998931884766,42.04999923706055,42.74250030517578,140021200
2018-04-09,40.16754150390625,42.51250076293945,43.272499084472656,42.462501525878906,42.470001220703125,116070800
2018-04-10,40.92341995239258,43.3125,43.5,42.88249969482422,43.25,113634400
2018-04-11,40.73208999633789,43.11000061035156,43.47999954223633,42.92499923706055,43.057498931884766,89726400
2018-04-12,41.13364791870117,43.53499984741211,43.75,43.2599983215332,43.352500915527344,91557200
2018-04-13,41.273006439208984,43.682498931884766,43.959999084472656,43.462501525878906,43.69499969482422,100497200
2018-04-16,41.53047180175781,43.95500183105469,44.04750061035156,43.70750045776367,43.75749969482422,86313600
2018-04-17,42.102108001708984,44.560001373291016,44.73500061035156,44.102500915527344,44.122501373291016,106421600
2018-04-18,42.007625579833984,44.459999084472656,44.70500183105469,44.220001220703125,44.45249938964844,83018000
2018-04-19,40.817115783691406,43.20000076293945,43.84749984741211,43.165000915527344,43.439998626708984,139235200
2018-04-20,39.144752502441406,41.43000030517578,42.80500030517578,41.35749816894531,42.650001525878906,261964400
2018-04-23,39.031375885009766,41.310001373291016,41.72999954223633,41.022499084472656,41.70750045776367,146062000
2018-04-24,38.48808670043945,40.73500061035156,41.58250045776367,40.30500030517578,41.41749954223633,134768000
2018-04-25,38.655799865722656,40.912498474121094,41.35499954223633,40.602500915527344,40.654998779296875,113528400
2018-04-26,38.79044723510742,41.05500030517578,41.432498931884766,40.842498779296875,41.029998779296875,111852000
2018-04-27,38.34164047241211,40.58000183105469,41.08250045776367,40.157501220703125,41.0,142623200
2018-04-30,39.03609085083008,41.314998626708984,41.814998626708984,40.459999084472656,40.532501220703125,169709600
2018-05-01,39.94314193725586,42.275001525878906,42.29999923706055,41.317501068115234,41.602500915527344,214277600
2018-05-02,41.707637786865234,44.14250183105469,44.4375,43.45000076293945,43.807498931884766,266157600
2018-05-03,41.7832145690918,44.22249984741211,44.375,43.61000061035156,43.970001220703125,136272800
2018-05-04,43.42251205444336,45.95750045776367,46.0625,44.54249954223633,44.5625,224805200
2018-05-07,43.736671447753906,46.290000915527344,46.91749954223633,46.1875,46.29499816894531,169805600
2018-05-08,43.94690704345703,46.51250076293945,46.55500030517578,45.91749954223633,46.247501373291016,113611200
2018-05-09,44.256343841552734,46.84000015258789,46.849998474121094,46.30500030517578,46.63750076293945,92844800
2018-05-10,44.88937759399414,47.5099983215332,47.592498779296875,46.912498474121094,46.935001373291016,111957200
2018-05-11,44.71866226196289,47.147499084472656,47.51499938964844,46.86249923706055,47.372501373291016,104848800
2018-05-14,44.614322662353516,47.037498474121094,47.38249969482422,46.96500015258789,47.252498626708984,83115200
2018-05-15,44.20885467529297,46.61000061035156,46.76750183105469,46.275001525878906,46.69499969482422,94780800
2018-05-16,44.62144088745117,47.04499816894531,47.1150016784668,46.5,46.51750183105469,76732400
2018-05-17,44.33926010131836,46.747501373291016,47.227500915527344,46.59000015258789,47.0,69176000
2018-05-18,44.178016662597656,46.57749938964844,46.95249938964844,46.532501220703125,46.79750061035156,73190800
2018-05-21,44.49102783203125,46.907501220703125,47.317501068115234,46.727500915527344,47.0,73603200
2018-05-22,44.37958908081055,46.790000915527344,47.220001220703125,46.69499969482422,47.095001220703125,60962800
2018-05-23,44.664127349853516,47.09000015258789,47.125,46.439998626708984,46.587501525878906,80233600
2018-05-24,44.614322662353516,47.037498474121094,47.209999084472656,46.5525016784668,47.192501068115234,92936000
2018-05-25,44.716285705566406,47.14500045776367,47.412498474121094,46.912498474121094,47.057498931884766,69844000
2018-05-29,44.55504608154297,46.974998474121094,47.1875,46.717498779296875,46.900001525878906,90056400
2018-05-30,44.460208892822266,46.875,47.0,46.69499969482422,46.93000030517578,74762000
2018-05-31,44.310794830322266,46.717498779296875,47.057498931884766,46.53499984741211,46.80500030517578,109931200
2018-06-01,45.10991287231445,47.560001373291016,47.564998626708984,46.9375,46.997501373291016,93770000
2018-06-04,45.48692321777344,47.95750045776367,48.35499954223633,47.837501525878906,47.90999984741211,105064800
2018-06-05,45.837860107421875,48.32749938964844,48.48500061035156,48.09000015258789,48.26750183105469,86264000
2018-06-06,45.996734619140625,48.494998931884766,48.52000045776367,47.97999954223633,48.407501220703125,83734400
2018-06-07,45.873435974121094,48.3650016784668,48.54999923706055,48.084999084472656,48.53499984741211,85388800
2018-06-08,45.45610427856445,47.92499923706055,48.0,47.442501068115234,47.79249954223633,106627200
2018-06-11,45.34465026855469,47.807498931884766,47.99250030517578,47.5525016784668,47.837501525878906,73234000
2018-06-12,45.5936393737793,48.06999969482422,48.15250015258789,47.787498474121094,47.84749984741211,67644400
2018-06-13,45.21897506713867,47.67499923706055,48.220001220703125,47.61000061035156,48.10499954223633,86553600
2018-06-14,45.24270248413086,47.70000076293945,47.89250183105469,47.55500030517578,47.88750076293945,86440400
2018-06-15,44.77793884277344,47.209999084472656,47.540000915527344,47.064998626708984,47.50749969482422,246876800
2018-06-18,44.754234313964844,47.185001373291016,47.30500030517578,46.79999923706055,46.970001220703125,73939600
2018-06-19,44.031002044677734,46.42250061035156,46.58250045776367,45.86249923706055,46.28499984741211,134314000
2018-06-20,44.223079681396484,46.625,46.79999923706055,46.432498931884766,46.587501525878906,82514800
2018-06-21,43.97647476196289,46.3650016784668,47.087501525878906,46.23500061035156,46.8125,102847600
2018-06-22,43.848419189453125,46.22999954223633,46.537498474121094,46.17499923706055,46.529998779296875,108801600
2018-06-25,43.19633865356445,45.54249954223633,46.22999954223633,45.182498931884766,45.849998474121094,126652400
2018-06-26,43.732234954833984,46.10749816894531,46.63249969482422,45.6349983215332,45.747501373291016,98276800
2018-06-27,43.668209075927734,46.040000915527344,46.81999969482422,46.00749969482422,46.307498931884766,101141200
2018-06-28,43.985958099365234,46.375,46.5525016784668,45.95000076293945,46.025001525878906,69460800
2018-06-29,43.89348602294922,46.27750015258789,46.79750061035156,45.727500915527344,46.5724983215332,90950800
2018-07-02,44.384307861328125,46.79499816894531,46.82500076293945,45.85499954223633,45.95500183105469,70925200
2018-07-03,43.61130142211914,45.97999954223633,46.98749923706055,45.8849983215332,46.9474983215332,55819200
2018-07-05,43.96223449707031,46.349998474121094,46.602500915527344,46.06999969482422,46.314998626708984,66416800
2018-07-06,44.57164764404297,46.99250030517578,47.10749816894531,46.29999923706055,46.35499954223633,69940800
2018-07-09,45.19052505493164,47.64500045776367,47.66999816894531,47.32500076293945,47.375,79026400
2018-07-10,45.13599395751953,47.587501525878906,47.81999969482422,47.54499816894531,47.6775016784668,63756400
2018-07-11,44.5503044128418,46.970001220703125,47.44499969482422,46.90250015258789,47.125,75326000
2018-07-12,45.2972297668457,47.75749969482422,47.852500915527344,47.32749938964844,47.38249969482422,72164400
2018-07-13,45.36836624145508,47.83250045776367,47.959999084472656,47.724998474121094,47.77000045776367,50055600
2018-07-16,45.26877975463867,47.727500915527344,48.162498474121094,47.60499954223633,47.880001068115234,60172400
2018-07-17,45.39681625366211,47.86249923706055,47.967498779296875,47.29999923706055,47.4375,62138000
2018-07-18,45.1478385925293,47.599998474121094,47.95000076293945,47.48249816894531,47.94499969482422,65573600
2018-07-19,45.4987907409668,47.970001220703125,48.13750076293945,47.42250061035156,47.42250061035156,81147200
2018-07-20,45.39445114135742,47.86000061035156,48.10749816894531,47.54249954223633,47.94499969482422,82704800
2018-07-23,45.43476486206055,47.90250015258789,47.9900016784668,47.38999938964844,47.66999816894531,63957600
2018-07-24,45.76435852050781,48.25,48.415000915527344,48.01250076293945,48.11249923706055,74791600
2018-07-25,46.1959342956543,48.70500183105469,48.712501525878906,48.10749816894531,48.26499938964844,66839600
2018-07-26,46.05128860473633,48.5525016784668,48.9900016784668,48.40250015258789,48.65250015258789,76304000
2018-07-27,45.28536605834961,47.744998931884766,48.79750061035156,47.525001525878906,48.747501373291016,96096000
2018-07-30,45.03166961669922,47.477500915527344,48.04999923706055,47.26750183105469,47.974998474121094,84118000
2018-07-31,45.12176513671875,47.5724983215332,48.03499984741211,47.334999084472656,47.57500076293945,157492000
2018-08-01,47.77988815307617,50.375,50.439998626708984,49.32749938964844,49.782501220703125,271742800
2018-08-02,49.17653274536133,51.84749984741211,52.095001220703125,50.087501525878906,50.14500045776367,249616000
2018-08-03,49.31880569458008,51.997501373291016,52.185001373291016,51.369998931884766,51.75749969482422,133789600
2018-08-06,49.57490158081055,52.26750183105469,52.3125,51.76750183105469,52.0,101701600
2018-08-07,49.110145568847656,51.77750015258789,52.375,51.689998626708984,52.33000183105469,102349600
2018-08-08,49.14333724975586,51.8125,51.95249938964844,51.130001068115234,51.51250076293945,90102000
2018-08-09,49.52983856201172,52.220001220703125,52.44499969482422,51.79999923706055,52.38249969482422,93970400
2018-08-10,49.382328033447266,51.88249969482422,52.275001525878906,51.66749954223633,51.84000015258789,98444800
2018-08-13,49.701171875,52.217498779296875,52.73749923706055,51.92499923706055,52.32749938964844,103563600
2018-08-14,49.91057205200195,52.4375,52.63999938964844,52.064998626708984,52.540000915527344,82992000
2018-08-15,50.02717208862305,52.560001373291016,52.685001373291016,52.08250045776367,52.30500030517578,115230400
2018-08-16,50.76005935668945,53.33000183105469,53.45249938964844,52.86750030517578,52.9375,114001600
2018-08-17,51.77373504638672,54.39500045776367,54.48749923706055,53.290000915527344,53.36000061035156,141708000
2018-08-20,51.269287109375,53.8650016784668,54.79499816894531,53.77750015258789,54.525001525878906,121150800
2018-08-21,51.16934585571289,53.7599983215332,54.29750061035156,53.50749969482422,54.20000076293945,104639200
2018-08-22,51.17173385620117,53.76250076293945,54.09000015258789,53.459999084472656,53.525001525878906,76072400
2018-08-23,51.27642059326172,53.872501373291016,54.26250076293945,53.650001525878906,53.662498474121094,75532800
2018-08-24,51.43584060668945,54.040000915527344,54.224998474121094,53.77750015258789,54.150001525878906,73905600
2018-08-27,51.859397888183594,54.48500061035156,54.685001373291016,54.08250045776367,54.287498474121094,82100400
2018-08-28,52.278202056884766,54.92499923706055,55.1349983215332,54.72999954223633,54.752498626708984,91107200
2018-08-29,53.05868148803711,55.744998931884766,55.872501373291016,54.852500915527344,55.037498474121094,109019200
2018-08-30,53.546485900878906,56.25749969482422,57.064998626708984,55.599998474121094,55.8125,195175200
2018-08-31,54.165164947509766,56.907501220703125,57.217498779296875,56.5,56.627498626708984,173360400
2018-09-04,54.3388671875,57.09000015258789,57.29499816894531,56.657501220703125,57.102500915527344,109560400
2018-09-05,53.98430252075195,56.717498779296875,57.41749954223633,56.275001525878906,57.247501373291016,133332000
2018-09-06,53.087242126464844,55.775001525878906,56.837501525878906,55.32500076293945,56.557498931884766,137160000
2018-09-07,52.65892791748047,55.32500076293945,56.342498779296875,55.1775016784668,55.462501525878906,150479200
2018-09-10,51.95219802856445,54.58250045776367,55.462501525878906,54.11750030517578,55.23749923706055,158066000
2018-09-11,53.26570510864258,55.962501525878906,56.07500076293945,54.13999938964844,54.502498626708984,142996000
2018-09-12,52.60419464111328,55.26750183105469,56.25,54.959999084472656,56.23500061035156,197114800
2018-09-13,53.8748664855957,56.602500915527344,57.087501525878906,55.64250183105469,55.880001068115234,166825600
2018-09-14,53.263328552246094,55.959999084472656,56.709999084472656,55.630001068115234,56.4375,127997200
2018-09-17,51.845123291015625,54.470001220703125,55.73749923706055,54.317501068115234,55.537498474121094,148780400
2018-09-18,51.930789947509766,54.560001373291016,55.462501525878906,54.279998779296875,54.4474983215332,126286800
2018-09-19,51.961727142333984,54.592498779296875,54.904998779296875,53.82500076293945,54.625,108495200
2018-09-20,52.356719970703125,55.00749969482422,55.56999969482422,54.787498474121094,55.060001373291016,106435200
2018-09-21,51.79277038574219,54.415000915527344,55.34000015258789,54.3224983215332,55.19499969482422,384986800
2018-09-24,52.537567138671875,55.1974983215332,55.314998626708984,54.157501220703125,54.20500183105469,110773600
2018-09-25,52.870704650878906,55.54750061035156,55.70500183105469,54.92499923706055,54.9375,98217600
2018-09-26,52.449520111083984,55.10499954223633,55.9375,54.939998626708984,55.25,95938800
2018-09-27,53.52744674682617,56.23749923706055,56.61000061035156,55.8849983215332,55.95500183105469,120724800
2018-09-28,53.715431213378906,56.435001373291016,56.459999084472656,56.005001068115234,56.1974983215332,91717600
2018-10-01,54.077117919921875,56.814998626708984,57.35499954223633,56.587501525878906,56.98749923706055,94403200
2018-10-02,54.557777404785156,57.31999969482422,57.5,56.657501220703125,56.8125,99152800
2018-10-03,55.22167205810547,58.01750183105469,58.36750030517578,57.44499969482422,57.51250076293945,114619200
2018-10-04,54.250823974609375,56.997501373291016,58.087501525878906,56.682498931884766,57.69499969482422,128168000
2018-10-05,53.37039566040039,56.0724983215332,57.102500915527344,55.14500045776367,56.9900016784668,134322000
2018-10-08,53.24666213989258,55.942501068115234,56.20000076293945,55.04999923706055,55.5525016784668,118655600
2018-10-09,53.98430252075195,56.717498779296875,56.817501068115234,55.5625,55.90999984741211,107564000
2018-10-10,51.483436584472656,54.09000015258789,56.587501525878906,54.01250076293945,56.3650016784668,167962400
2018-10-11,51.02894973754883,53.61249923706055,54.875,53.08000183105469,53.630001068115234,212497600
2018-10-12,52.851661682128906,55.52750015258789,55.720001220703125,54.209999084472656,55.10499954223633,161351600
2018-10-15,51.72138977050781,54.34000015258789,55.45750045776367,54.317501068115234,55.290000915527344,123164000
2018-10-16,52.86118698120117,55.537498474121094,55.747501373291016,54.189998626708984,54.73249816894531,116736000
2018-10-17,52.632755279541016,55.29750061035156,55.65999984741211,54.834999084472656,55.57500076293945,91541600
2018-10-18,51.40252685546875,54.005001068115234,54.935001373291016,53.25,54.46500015258789,130325200
2018-10-19,52.18539810180664,54.82749938964844,55.314998626708984,54.35749816894531,54.51499938964844,132314800
2018-10-22,52.504249572753906,55.162498474121094,55.84000015258789,54.73500061035156,54.9474983215332,115168400
2018-10-23,52.99919509887695,55.682498931884766,55.8125,53.67499923706055,53.95750045776367,155071200
2018-10-24,51.18122482299805,53.772499084472656,56.057498931884766,53.6349983215332,55.650001525878906,163702000
2018-10-25,52.3019905090332,54.95000076293945,55.345001220703125,54.1875,54.4275016784668,119423200
2018-10-26,51.46916580200195,54.07500076293945,55.04750061035156,53.16749954223633,53.974998474121094,189033600
2018-10-29,50.50307083129883,53.060001373291016,54.92250061035156,51.522499084472656,54.79750061035156,183742000
2018-10-30,50.75529861450195,53.32500076293945,53.79499816894531,52.317501068115234,52.787498474121094,146640000
2018-10-31,52.07831573486328,54.71500015258789,55.11249923706055,54.154998779296875,54.220001220703125,153435600
2018-11-01,52.877838134765625,55.55500030517578,55.59000015258789,54.20249938964844,54.76250076293945,233292800
2018-11-02,49.37042236328125,51.869998931884766,53.412498474121094,51.35749816894531,52.38750076293945,365314800
2018-11-05,47.96886444091797,50.397499084472656,51.09749984741211,49.54249954223633,51.07500076293945,264654800
2018-11-06,48.48760986328125,50.942501068115234,51.18000030517578,50.42250061035156,50.47999954223633,127531600
2018-11-07,49.95816421508789,52.48749923706055,52.51499938964844,51.032501220703125,51.49250030517578,133697600
2018-11-08,49.783843994140625,52.122501373291016,52.529998779296875,51.6875,52.494998931884766,101450400
2018-11-09,48.82394790649414,51.11750030517578,51.502498626708984,50.5625,51.38750076293945,137463200
2018-11-12,46.36447525024414,48.54249954223633,49.962501525878906,48.4474983215332,49.75,204542000
2018-11-13,45.9012451171875,48.057498931884766,49.29499816894531,47.86249923706055,47.907501220703125,187531600
2018-11-14,44.60466003417969,46.70000076293945,48.619998931884766,46.48249816894531,48.474998474121094,243204000
2018-11-15,45.705440521240234,47.852500915527344,47.99250030517578,46.724998474121094,47.09749984741211,185915200
2018-11-16,46.2116584777832,48.38249969482422,48.74250030517578,47.3650016784668,47.625,147713200
2018-11-19,44.380184173583984,46.46500015258789,47.67499923706055,46.247501373291016,47.5,167701200
2018-11-20,42.259803771972656,44.244998931884766,45.36750030517578,43.877498626708984,44.592498779296875,271300800
2018-11-21,42.21204376220703,44.19499969482422,45.067501068115234,44.13750076293945,44.932498931884766,124496800
2018-11-23,41.139915466308594,43.0724983215332,44.150001525878906,43.025001525878906,43.73500061035156,94496000
2018-11-26,41.696266174316406,43.654998779296875,43.73749923706055,42.564998626708984,43.560001373291016,179994000
2018-11-27,41.60552978515625,43.560001373291016,43.692501068115234,42.720001220703125,42.877498626708984,165549600
2018-11-28,43.205379486083984,45.23500061035156,45.3224983215332,43.73249816894531,44.182498931884766,184250000
2018-11-29,42.87346649169922,44.88750076293945,45.70000076293945,44.42499923706055,45.665000915527344,167080000
2018-11-30,42.641849517822266,44.64500045776367,45.08250045776367,44.25749969482422,45.0724983215332,158126000
2018-12-03,44.131858825683594,46.20500183105469,46.23500061035156,45.3025016784668,46.1150016784668,163210000
2018-12-04,42.190555572509766,44.17250061035156,45.59749984741211,44.067501068115234,45.23749923706055,165377200
2018-12-06,41.72015380859375,43.68000030517578,43.69499969482422,42.60499954223633,42.939998626708984,172393600
2018-12-07,40.23252868652344,42.122501373291016,43.622501373291016,42.07500076293945,43.372501373291016,169126400
2018-12-10,40.497581481933594,42.400001525878906,42.522499084472656,40.83250045776367,41.25,248104000
2018-12-11,40.265960693359375,42.157501220703125,42.9474983215332,41.75,42.915000915527344,189126800
2018-12-12,40.378196716308594,42.275001525878906,42.97999954223633,42.255001068115234,42.599998474121094,142510800
2018-12-13,40.81993103027344,42.73749923706055,43.14250183105469,42.38750076293945,42.622501373291016,127594400
2018-12-14,39.5137939453125,41.369998931884766,42.27000045776367,41.31999969482422,42.25,162814800
2018-12-17,39.14607620239258,40.98500061035156,42.087501525878906,40.682498931884766,41.36249923706055,177151600
2018-12-18,39.65467834472656,41.51750183105469,41.88249969482422,41.09749984741211,41.345001220703125,135366000
2018-12-19,38.41777801513672,40.22249984741211,41.86249923706055,39.772499084472656,41.5,196189200
2018-12-20,37.44832229614258,39.20750045776367,40.52750015258789,38.82500076293945,40.099998474121094,259092000
2018-12-21,35.99174880981445,37.682498931884766,39.540000915527344,37.407501220703125,39.21500015258789,382978400
2018-12-24,35.06049346923828,36.70750045776367,37.88750076293945,36.647499084472656,37.037498474121094,148676800
2018-12-26,37.529518127441406,39.29249954223633,39.307498931884766,36.68000030517578,37.07500076293945,234330000
2018-12-27,37.28594970703125,39.037498474121094,39.192501068115234,37.51750183105469,38.959999084472656,212468400
2018-12-28,37.3050537109375,39.057498931884766,39.630001068115234,38.63750076293945,39.375,169165600
2018-12-31,37.665618896484375,39.435001373291016,39.84000015258789,39.119998931884766,39.63249969482422,140014000
2019-01-02,37.708595275878906,39.47999954223633,39.712501525878906,38.557498931884766,38.72249984741211,148158800
2019-01-03,33.952545166015625,35.54750061035156,36.43000030517578,35.5,35.994998931884766,365248800
2019-01-04,35.401954650878906,37.064998626708984,37.13750076293945,35.95000076293945,36.13249969482422,234428400
2019-01-07,35.323158264160156,36.98249816894531,37.20750045776367,36.474998474121094,37.17499923706055,219111200
2019-01-08,35.99651336669922,37.6875,37.95500183105469,37.130001068115234,37.38999938964844,164101200
